--------------------------
-- Сбор таблицы товаров ВКонтакте
-- Расчёт выполнен при помощи сервиса https://vk.barkov.net/marketitems.aspx
--------------------------
--------------------------
-- Просматриваемые сообщества:
-- vapcbuild
-- maxxpc
-- bzone54
-- compshop_ru
-- ofosters
-- construct_pc_ekb
-- royal_computers
-- kritos_group
ССЫЛКА НА ТОВАР;НАЗВАНИЕ;ЦЕНА;ОПИСАНИЕ;ДАТА И ВРЕМЯ;ПОДБОРКИ;КАТЕГОРИЯ;СЕКЦИЯ;АРТИКУЛ;ТОВАРОВ В НАЛИЧИИ;НАЛИЧИЕ;НАЗВАНИЕ ГРУППЫ;АДРЕС ГРУППЫ;ФОТО-ПРЕВЬЮ
https://vk.com/market/product/r5-7500frtx-5060-211252903-9666893;R5 7500F/RTX 5060;95000;✅Только новые комплектующие с 2-летней гарантией на весь ПК		Характеристики: 		🔹Процессор: AMD Ryzen 5 7500F	🔹Видеокарта: NVIDIA RTX 5060 (BLACK)	🔹Материнская плата: ASUS PRIME B650M-R	🔹Охлаждение: JONSBO CR-1000 V2 PRO ARGB White	🔹Оперативная память: 16Гб ADATA XPG Lancer 2x8Гб 5600МГц	🔹SSD накопитель: 1000 ГБ M.2 NVMe накопитель Kingston NV3	🔹Блок питания: PHANTEKS AMP BH 650W (80+ BRONZE) White	🔹Корпус: CONSTRUCT FLOW (Powercase Alisio) White		Все комплектующие можно изменить индивидуально под вас:	• добавить/увеличить объем SSD, ОЗУ	• изменить/улучшить видеокарту, ЦП, корпус и другие компоненты		✅В стоимость включено:		1) Гарантия на весь ПК 2 года	2) Продуманный кабель-менеджмент	3) Установка Windows 11 PRO с драйверами	4) Обновление BIOS с полной настройкой	5) Четырех часовое тестирование на брак и стабильность	6) Активация операционной системы ключом	7) Надежная упаковка для транспортировки		[https://vk.com/@construct_pc_ekb-oformlenie-oplata-sborka-dostavkaetapy-zakaza|Подробная информация для клиентов]		🎮[https://vk.com/@construct_pc_ekb-testy-proizvoditelnosti-v-igrah|Тесты производительности RTX 4060 в играх]		💬 ПК не соответствует вашим требованиям? Напишите нам и соберём для вас ПК, который полностью удовлетворит ваши пожелания и бюджет!	;;;Компьютеры;;;;в наличии;CONSTRUCT PC | Сборка ПК;https://vk.com/club211252903;https://sun9-88.userapi.com/impg/lcj-MwC77_Q8kbVWN9KaPn-DoLtsnS4zeK0H2A/zs8pJ0Oye80.jpg?size=0x400&crop=0,0,1,1&quality=95&sign=8e9dcc282ddfe32e43a550ed9a1998b6&c_uniq_tag=77QiH70lIsS78ThwcZnAo_yB25t3rtmtxMHfUvSHQc8
https://vk.com/market/product/r5-7500frtx-5060ti-8gb-211252903-9666985;R5 7500F/RTX 5060Ti 8Gb;102000;✅Только новые комплектующие с 2-летней гарантией на весь ПК	✅Все комплектующие можно изменить индивидуально под вас		Характеристики: 		🔹Процессор: AMD Ryzen 5 7500F	🔹Видеокарта: NVIDIA RTX 5060 Ti 8Gb (BLACK)	🔹Материнская плата: ASUS PRIME B650M-R	🔹Охлаждение: JONSBO CR-1000 V2 PRO ARGB White	🔹Оперативная память: 16Гб ADATA XPG Lancer 2x8Гб 5600МГц	🔹SSD накопитель: 1000 ГБ M.2 NVMe накопитель Kingston NV3	🔹Блок питания: PHANTEKS AMP BH 650W (80+ BRONZE) White	🔹Корпус: CONSTRUCT FLOW (Powercase Alisio) White		✅В стоимость включено:		1) Гарантия на весь ПК 2 года	2) Продуманный кабель-менеджмент	3) Установка Windows 11 PRO с драйверами	4) Обновление BIOS с полной настройкой	5) Четырех часовое тестирование на брак и стабильность	6) Активация операционной системы ключом	7) Надежная упаковка для транспортировки		[https://vk.com/@construct_pc_ekb-oformlenie-oplata-sborka-dostavkaetapy-zakaza|Подробная информация для клиентов]		🎮[https://vk.com/@construct_pc_ekb-testy-proizvoditelnosti-v-igrah|Тесты производительности RTX 4060Ti в играх]		💬 ПК не соответствует вашим требованиям? Напишите нам и соберём для вас ПК, который полностью удовлетворит ваши пожелания и бюджет!	;;;Компьютеры;;;;в наличии;CONSTRUCT PC | Сборка ПК;https://vk.com/club211252903;https://sun9-88.userapi.com/impg/lcj-MwC77_Q8kbVWN9KaPn-DoLtsnS4zeK0H2A/TkkBh5Zjav0.jpg?size=0x400&crop=0,0,1,1&quality=95&sign=f068c56c8f84954dc16d664420302ccb&c_uniq_tag=ApGO1ftsezmIRmRQjVw6bIemnEc4eLLr9qyN7lmLhAw
https://vk.com/market/product/r5-7500frtx-5060ti-16gb-211252903-10977635;R5 7500F/RTX 5060Ti 16Gb;117000;✅Только новые комплектующие с 2-летней гарантией на весь ПК	✅Все комплектующие можно изменить индивидуально под вас		Характеристики:		🔹Процессор: AMD Ryzen 5 7500F	🔹Видеокарта: NVIDIA RTX 5060 Ti 16Gb (BLACK)	🔹Материнская плата: ASUS PRIME B650M-R	🔹Охлаждение: JONSBO CR-1000 V2 PRO ARGB White	🔹Оперативная память: 16Гб ADATA XPG Lancer 2x8Гб 5600МГц	🔹SSD накопитель: 1000 ГБ M.2 NVMe накопитель Kingston NV3	🔹Блок питания: PHANTEKS AMP BH 650W (80+ BRONZE) White	🔹Корпус: CONSTRUCT FLOW (Powercase Alisio) White		✅В стоимость включено:		1) Гарантия на весь ПК 2 года	2) Продуманный кабель-менеджмент	3) Установка Windows 11 PRO с драйверами	4) Обновление BIOS с полной настройкой	5) Четырех часовое тестирование на брак и стабильность	6) Активация операционной системы ключом	7) Надежная упаковка для транспортировки		[https://vk.com/@construct_pc_ekb-oformlenie-oplata-sborka-dostavkaetapy-zakaza|Подробная информация для клиентов]		🎮[https://vk.com/@construct_pc_ekb-testy-proizvoditelnosti-v-igrah|Тесты производительности RTX 4070 в играх]		💬 ПК не соответствует вашим требованиям? Напишите нам и соберём для вас ПК, который полностью удовлетворит ваши пожелания и бюджет!	;;;Компьютеры;;;;в наличии;CONSTRUCT PC | Сборка ПК;https://vk.com/club211252903;https://sun9-88.userapi.com/impg/lcj-MwC77_Q8kbVWN9KaPn-DoLtsnS4zeK0H2A/Iow5SG_7s8E.jpg?size=0x400&crop=0,0,1,1&quality=95&sign=4b6422f94da6005b4153923e0cbf4182&c_uniq_tag=3ua2BpbUPRxK0-6PSlebp7CKg3Q9zlQRqRX5bjuy-OU
https://vk.com/market/product/r5-7500frtx-5070-211252903-9666932;R5 7500F/RTX 5070;131000;✅Только новые комплектующие с 2-летней гарантией на весь ПК	✅Все комплектующие можно изменить индивидуально под вас		Характеристики:  		🔹Процессор: AMD Ryzen 5 7500F	🔹Видеокарта: NVIDIA RTX 5070 (BLACK)	🔹Материнская плата: ASUS PRIME B650M-R	🔹Охлаждение: JONSBO CR-1000 V2 PRO ARGB White	🔹Оперативная память: 16Гб ADATA XPG Lancer 2x8Гб 5600МГц	🔹SSD накопитель: 1000 ГБ M.2 NVMe накопитель Kingston NV3	🔹Блок питания: PHANTEKS AMP BH 750W (80+ BRONZE)	🔹Корпус: CONSTRUCT FLOW (Powercase Alisio) White		✅В стоимость включено:		1) Гарантия на весь ПК 2 года	2) Продуманный кабель-менеджмент	3) Установка Windows 11 PRO с драйверами	4) Обновление BIOS с полной настройкой	5) Четырех часовое тестирование на брак и стабильность	6) Активация операционной системы ключом	7) Надежная упаковка для транспортировки		[https://vk.com/@construct_pc_ekb-oformlenie-oplata-sborka-dostavkaetapy-zakaza|Подробная информация для клиентов]		🎮[https://vk.com/@construct_pc_ekb-testy-proizvoditelnosti-v-igrah|Тесты производительности RTX 5070 в играх]		💬 ПК не соответствует вашим требованиям? Напишите нам и соберём для вас ПК, который полностью удовлетворит ваши пожелания и бюджет!	;;;Компьютеры;;;;в наличии;CONSTRUCT PC | Сборка ПК;https://vk.com/club211252903;https://sun9-88.userapi.com/impg/lcj-MwC77_Q8kbVWN9KaPn-DoLtsnS4zeK0H2A/hVwgCmIkUF4.jpg?size=0x400&crop=0.008,0.008,0.984,0.984&quality=95&sign=32dee6a08c3fe9d0ac4da9a62a421f8c&c_uniq_tag=feTuU4hm1eNGyW2R7D-Vx5dq92O3e9Xdv6Rws93Logo
https://vk.com/market/product/r5-7500famd-9070-211252903-11726152;R5 7500F/AMD 9070;147000;✅Только новые комплектующие с 2-летней гарантией на весь ПК	✅Все комплектующие можно изменить индивидуально под вас		Характеристики:		🔹Процессор: AMD Ryzen 5 7500F	🔹Видеокарта: AMD Radeon 9070 	🔹Материнская плата: ASRock B650M-H/M.2+	🔹Охлаждение: ARDOR GAMING Frostwave 360 SS Black	🔹Оперативная память: 32Гб ADATA XPG Lancer Blade 2x16Гб 6000МГц	🔹SSD накопитель: 1000 ГБ M.2 NVMe накопитель Kingston NV3	🔹Блок питания: Deepcool GAMERSTORM PF700X, 700W, 80+ Bronze	🔹Корпус: 1STPLAYER MIKU Mi5 ARGB + 3 ARGB вентилятора		✅В стоимость включено:		1) Гарантия на весь ПК 2 года	2) Продуманный кабель-менеджмент	3) Установка Windows 11 PRO с драйверами	4) Обновление BIOS с полной настройкой	5) Четырех часовое тестирование на брак и стабильность	6) Активация операционной системы ключом	7) Надежная упаковка для транспортировки		Подробная информация для клиентов		💬 ПК не соответствует вашим требованиям? Напишите нам и соберём для вас ПК, который полностью удовлетворит ваши пожелания и бюджет!	;;;Компьютеры;;;;в наличии;CONSTRUCT PC | Сборка ПК;https://vk.com/club211252903;https://sun9-42.userapi.com/impg/kbx9jJKgv3qOTctxg9S5vDzkxojCkYR9ovEFiA/GZNCwzzgGTc.jpg?size=0x400&crop=0.008,0.008,0.984,0.984&quality=95&sign=f01ab244f215febfa55dd7ded2657c42&c_uniq_tag=1qLyffqq_8Ba1xIOuWRl7x80B-teHthXkyUv1fiOjrg
https://vk.com/market/product/r5-7500famd-9070xt-211252903-11726156;R5 7500F/AMD 9070XT;154000;✅Только новые комплектующие с 2-летней гарантией на весь ПК	✅Все комплектующие можно изменить индивидуально под вас		Характеристики:		🔹Процессор: AMD Ryzen 5 7500F	🔹Видеокарта: AMD Radeon 9070 XT	🔹Материнская плата: ASRock B650M-H/M.2+	🔹Охлаждение: ARDOR GAMING Frostwave 360 SS Black	🔹Оперативная память: 32Гб ADATA XPG Lancer Blade 2x16Гб 6000МГц	🔹SSD накопитель: 1000 ГБ M.2 NVMe накопитель Kingston NV3	🔹Блок питания: Deepcool GAMERSTORM PF700X, 700W, 80+ Bronze	🔹Корпус: 1STPLAYER MIKU Mi5 ARGB + 3 ARGB вентилятора		✅В стоимость включено:		1) Гарантия на весь ПК 2 года	2) Продуманный кабель-менеджмент	3) Установка Windows 11 PRO с драйверами	4) Обновление BIOS с полной настройкой	5) Четырех часовое тестирование на брак и стабильность	6) Активация операционной системы ключом	7) Надежная упаковка для транспортировки		Подробная информация для клиентов		💬 ПК не соответствует вашим требованиям? Напишите нам и соберём для вас ПК, который полностью удовлетворит ваши пожелания и бюджет!	;;;Компьютеры;;;;в наличии;CONSTRUCT PC | Сборка ПК;https://vk.com/club211252903;https://sun9-42.userapi.com/impg/kbx9jJKgv3qOTctxg9S5vDzkxojCkYR9ovEFiA/2L5v0v6tJuI.jpg?size=0x400&crop=0.008,0.008,0.984,0.984&quality=95&sign=13354c1a049c215bcad23b6a1e12ce0a&c_uniq_tag=BXL-TivRYTksz5J6W5InW3QCMhvHenr8CMtwJJsfY78
https://vk.com/market/product/r5-7500frtx-5070-211252903-11726158;R5 7500F/RTX 5070;135000;✅Только новые комплектующие с 2-летней гарантией на весь ПК	✅Все комплектующие можно изменить индивидуально под вас		Характеристики:		🔹Процессор: AMD Ryzen 5 7500F	🔹Видеокарта: RTX 5070	🔹Материнская плата: ASRock B650M-H/M.2+	🔹Охлаждение: ARDOR GAMING Frostwave 360 SS Black	🔹Оперативная память: 32Гб ADATA XPG Lancer Blade 2x16Гб 6000МГц	🔹SSD накопитель: 1000 ГБ M.2 NVMe накопитель Kingston NV3	🔹Блок питания: Deepcool GAMERSTORM PF700X, 700W, 80+ Bronze	🔹Корпус: 1STPLAYER MIKU Mi5 ARGB + 3 ARGB вентилятора		✅В стоимость включено:		1) Гарантия на весь ПК 2 года	2) Продуманный кабель-менеджмент	3) Установка Windows 11 PRO с драйверами	4) Обновление BIOS с полной настройкой	5) Четырех часовое тестирование на брак и стабильность	6) Активация операционной системы ключом	7) Надежная упаковка для транспортировки		Подробная информация для клиентов		💬 ПК не соответствует вашим требованиям? Напишите нам и соберём для вас ПК, который полностью удовлетворит ваши пожелания и бюджет!	;;;Компьютеры;;;;в наличии;CONSTRUCT PC | Сборка ПК;https://vk.com/club211252903;https://sun9-42.userapi.com/impg/kbx9jJKgv3qOTctxg9S5vDzkxojCkYR9ovEFiA/ouv2eeM_kXU.jpg?size=0x400&crop=0.008,0.008,0.984,0.984&quality=95&sign=dc5b49cd77e2c7cfb590ac72d050abf3&c_uniq_tag=99xyCpCo0uwae-LiQVcY6crA3kmnj5k4A0Ds76IWCrA
https://vk.com/market/product/r5-7500frtx-5070ti-211252903-11726161;R5 7500F/RTX 5070TI;168000;✅Только новые комплектующие с 2-летней гарантией на весь ПК	✅Все комплектующие можно изменить индивидуально под вас		Характеристики:		🔹Процессор: AMD Ryzen 5 7500F	🔹Видеокарта: RTX 5070Ti	🔹Материнская плата: ASRock B650M-H/M.2+	🔹Охлаждение: ARDOR GAMING Frostwave 360 SS Black	🔹Оперативная память: 32Гб ADATA XPG Lancer Blade 2x16Гб 6000МГц	🔹SSD накопитель: 1000 ГБ M.2 NVMe накопитель Kingston NV3	🔹Блок питания: Deepcool GAMERSTORM PF700X, 700W, 80+ Bronze	🔹Корпус: 1STPLAYER MIKU Mi5 ARGB + 3 ARGB вентилятора		✅В стоимость включено:		1) Гарантия на весь ПК 2 года	2) Продуманный кабель-менеджмент	3) Установка Windows 11 PRO с драйверами	4) Обновление BIOS с полной настройкой	5) Четырех часовое тестирование на брак и стабильность	6) Активация операционной системы ключом	7) Надежная упаковка для транспортировки		Подробная информация для клиентов		💬 ПК не соответствует вашим требованиям? Напишите нам и соберём для вас ПК, который полностью удовлетворит ваши пожелания и бюджет!	;;;Компьютеры;;;;в наличии;CONSTRUCT PC | Сборка ПК;https://vk.com/club211252903;https://sun9-42.userapi.com/impg/kbx9jJKgv3qOTctxg9S5vDzkxojCkYR9ovEFiA/d1sTu-odluw.jpg?size=0x400&crop=0.008,0.008,0.984,0.984&quality=95&sign=6bc4fa74454fdd9770c69d1d20c94928&c_uniq_tag=Wz2VJQinkoS37bETeN-X5oW-dRc86xPY3Oh90bN2pcQ
https://vk.com/market/product/r5-7500frtx-5060-211252903-9262016;R5 7500F/RTX 5060;92000;✅Только новые комплектующие с 2-летней гарантией на весь ПК	✅Все комплектующие можно изменить индивидуально под вас		Характеристики:  		🔹Процессор: AMD Ryzen 5 7500F	🔹Видеокарта: NVIDIA RTX 5060 	🔹Материнская плата: ASRock B650M-H/M.2+	🔹Охлаждение: XASTRA AR400 ARGB	🔹Оперативная память: 16Гб ADATA XPG Lancer 2x8Гб 5600МГц	🔹SSD накопитель: 1000 ГБ M.2 NVMe накопитель Kingston NV3	🔹Блок питания: Deepcool GAMERSTORM PF600X, 600W, 80+ Bronze	🔹Корпус: CONSTRUCT FLOW (Powercase Alisio) 		✅В стоимость включено:		1) Гарантия на весь ПК 2 года	2) Продуманный кабель-менеджмент	3) Установка Windows 11 PRO с драйверами	4) Обновление BIOS с полной настройкой	5) Четырех часовое тестирование на брак и стабильность	6) Активация операционной системы ключом	7) Надежная упаковка для транспортировки		[https://vk.com/@construct_pc_ekb-oformlenie-oplata-sborka-dostavkaetapy-zakaza|Подробная информация для клиентов]		🎮[https://vk.com/@construct_pc_ekb-testy-proizvoditelnosti-v-igrah|Тесты производительности RTX 4060Ti в играх]		💬 ПК не соответствует вашим требованиям? Напишите нам и соберём для вас ПК, который полностью удовлетворит ваши пожелания и бюджет!;;;Игровые компьютеры;;;;в наличии;CONSTRUCT PC | Сборка ПК;https://vk.com/club211252903;https://sun9-34.userapi.com/impg/aRra_otvVTDSSAfVwAwXucf-txlK2BWuhSX_hg/_z2N2b3RaAA.jpg?size=0x400&crop=0.008,0.008,0.984,0.984&quality=95&sign=b3c0aa57e5f052a39429eaeb5a0a1683&c_uniq_tag=kHgbT4nsHUR0Dl1IXZcu4Xm7DA6Gg46rXsp5o568y30
https://vk.com/market/product/r5-7500frtx-5060ti-8gb-211252903-9729838;R5 7500F/RTX 5060Ti 8Gb;99000;✅Только новые комплектующие с 2-летней гарантией на весь ПК	✅Все комплектующие можно изменить индивидуально под вас		Характеристики:   		🔹Процессор: AMD Ryzen 5 7500F	🔹Видеокарта: NVIDIA RTX 5060 Ti 8Gb 	🔹Материнская плата: ASRock B650M-H/M.2+	🔹Охлаждение: XASTRA AR400 ARGB	🔹Оперативная память: 16Гб ADATA XPG Lancer 2x8Гб 5600МГц	🔹SSD накопитель: 1000 ГБ M.2 NVMe накопитель Kingston NV3	🔹Блок питания: Deepcool GAMERSTORM PF600X, 600W, 80+ Bronze	🔹Корпус: CONSTRUCT FLOW (Powercase Alisio) 		✅В стоимость включено:		1) Гарантия на весь ПК 2 года	2) Продуманный кабель-менеджмент	3) Установка Windows 11 PRO с драйверами	4) Обновление BIOS с полной настройкой	5) Четырех часовое тестирование на брак и стабильность	6) Активация операционной системы ключом	7) Надежная упаковка для транспортировки		[https://vk.com/@construct_pc_ekb-oformlenie-oplata-sborka-dostavkaetapy-zakaza|Подробная информация для клиентов]		🎮[https://vk.com/@construct_pc_ekb-testy-proizvoditelnosti-v-igrah|Тесты производительности RTX 4070 в играх]		💬 ПК не соответствует вашим требованиям? Напишите нам и соберём для вас ПК, который полностью удовлетворит ваши пожелания и бюджет!;;;Компьютеры;;;;в наличии;CONSTRUCT PC | Сборка ПК;https://vk.com/club211252903;https://sun9-34.userapi.com/impg/aRra_otvVTDSSAfVwAwXucf-txlK2BWuhSX_hg/iVW8eejw5L0.jpg?size=0x400&crop=0.008,0.008,0.984,0.984&quality=95&sign=bd7172662fd63a173d23293590c6935c&c_uniq_tag=ofT34Iax3KARiRUDtMQNwqTgxHBQAOUr2BheV0sNnBI
https://vk.com/market/product/r5-7500frtx-5060ti-16gb-211252903-10980917;R5 7500F/RTX 5060Ti 16Gb;110000;✅Только новые комплектующие с 2-летней гарантией на весь ПК	✅Все комплектующие можно изменить индивидуально под вас		Характеристики:  		🔹Процессор: AMD Ryzen 5 7500F	🔹Видеокарта: NVIDIA RTX 5060 Ti 16Gb 	🔹Материнская плата: ASRock B650M-H/M.2+	🔹Охлаждение: XASTRA AR400 ARGB	🔹Оперативная память: 16Гб ADATA XPG Lancer 2x8Гб 5600МГц	🔹SSD накопитель: 1000 ГБ M.2 NVMe накопитель Kingston NV3	🔹Блок питания: Deepcool GAMERSTORM PF700X, 700W, 80+ Bronze	🔹Корпус: CONSTRUCT FLOW (Powercase Alisio) 		✅В стоимость включено:		1) Гарантия на весь ПК 2 года	2) Продуманный кабель-менеджмент	3) Установка Windows 11 PRO с драйверами	4) Обновление BIOS с полной настройкой	5) Четырех часовое тестирование на брак и стабильность	6) Активация операционной системы ключом	7) Надежная упаковка для транспортировки		[https://vk.com/@construct_pc_ekb-oformlenie-oplata-sborka-dostavkaetapy-zakaza|Подробная информация для клиентов]		🎮[https://vk.com/@construct_pc_ekb-testy-proizvoditelnosti-v-igrah|Тесты производительности RTX 5070 в играх]		💬 ПК не соответствует вашим требованиям? Напишите нам и соберём для вас ПК, который полностью удовлетворит ваши пожелания и бюджет!;;;Компьютеры;;;;в наличии;CONSTRUCT PC | Сборка ПК;https://vk.com/club211252903;https://sun9-34.userapi.com/impg/aRra_otvVTDSSAfVwAwXucf-txlK2BWuhSX_hg/wdjGmm5dUtw.jpg?size=0x400&crop=0.008,0.008,0.984,0.984&quality=95&sign=a8cbac5f7f77944340cded57b479312d&c_uniq_tag=kkAcDt-s0-EL0CUdPif65sPANXJxdpLX1ZYOdp5fsWk
https://vk.com/market/product/r5-7500frtx-5070-211252903-9156890;R5 7500F/RTX 5070;126000;✅Только новые комплектующие с 2-летней гарантией на весь ПК	✅Все комплектующие можно изменить индивидуально под вас		Характеристики:    		🔹Процессор: AMD Ryzen 5 7500F	🔹Видеокарта: NVIDIA RTX 5070 	🔹Материнская плата: ASRock B650M-H/M.2+	🔹Охлаждение: XASTRA AR400 ARGB	🔹Оперативная память: 16Гб ADATA XPG Lancer 2x8Гб 5600МГц	🔹SSD накопитель: 1000 ГБ M.2 NVMe накопитель Kingston NV3	🔹Блок питания: Deepcool GAMERSTORM PF700X, 700W, 80+ Bronze	🔹Корпус: CONSTRUCT FLOW (Powercase Alisio) 		✅В стоимость включено:		1) Гарантия на весь ПК 2 года	2) Продуманный кабель-менеджмент	3) Установка Windows 11 PRO с драйверами	4) Обновление BIOS с полной настройкой	5) Четырех часовое тестирование на брак и стабильность	6) Активация операционной системы ключом	7) Надежная упаковка для транспортировки		[https://vk.com/@construct_pc_ekb-oformlenie-oplata-sborka-dostavkaetapy-zakaza|Подробная информация для клиентов]		🎮[https://vk.com/@construct_pc_ekb-testy-proizvoditelnosti-v-igrah|Тесты производительности RTX 5070Ti в играх]		💬 ПК не соответствует вашим требованиям? Напишите нам и соберём для вас ПК, который полностью удовлетворит ваши пожелания и бюджет!;;;Игровые компьютеры;;;;в наличии;CONSTRUCT PC | Сборка ПК;https://vk.com/club211252903;https://sun9-34.userapi.com/impg/aRra_otvVTDSSAfVwAwXucf-txlK2BWuhSX_hg/Qfn0a_Cizhc.jpg?size=0x400&crop=0.008,0.008,0.984,0.984&quality=95&sign=010587e08508791b16e6b3947bac9b8c&c_uniq_tag=RCOVTVrc29zGpyKiYT_uydC5is5-WZ57mN85MnK0cAQ
https://vk.com/market/product/i5-14600kfrtx-5060ti-16gb-211252903-11347985;i5-14600KF/RTX 5060Ti 16GB;142000;✅Только новые комплектующие с 2-летней гарантией на весь ПК	✅Все комплектующие можно изменить индивидуально под вас		Характеристики:		🔹Процессор: Intel Core i5-14600KF	🔹Видеокарта: NVIDIA RTX 5060 Ti 16Gb (BLACK)	🔹Материнская плата: ASRock B760 Pro RS	🔹Охлаждение: Cougar Poseidon Elite 360 ARGB	🔹Оперативная память: 32Гб ADATA XPG Lancer Blade RGB 2x16Гб 6000МГц	🔹SSD накопитель: 1000 ГБ M.2 NVMe накопитель Kingston NV3	🔹Блок питания: PHANTEKS AMP BH, 650W, 80+ Bronze White	🔹Корпус: ARDOR GAMING Crystal CC2 White		✅В стоимость включено:		1) Гарантия на весь ПК 2 года	2) Продуманный кабель-менеджмент	3) Установка Windows 11 PRO с драйверами	4) Обновление BIOS с полной настройкой	5) Четырех часовое тестирование на брак и стабильность	6) Активация операционной системы ключом	7) Надежная упаковка для транспортировки		[https://vk.com/@construct_pc_ekb-oformlenie-oplata-sborka-dostavkaetapy-zakaza|Подробная информация для клиентов]		🎮[https://vk.com/@construct_pc_ekb-testy-proizvoditelnosti-v-igrah|Тесты производительности RTX 4070 в играх]		💬 ПК не соответствует вашим требованиям? Напишите нам и соберём для вас ПК, который полностью удовлетворит ваши пожелания и бюджет!;;;Компьютеры;;;;в наличии;CONSTRUCT PC | Сборка ПК;https://vk.com/club211252903;https://sun9-18.userapi.com/impg/yIXpoAdT7uKttcDej3f0spldgqIGg7ld1cpWBg/vBYdCVYwjyQ.jpg?size=0x400&crop=0,0,1,1&quality=95&sign=2ad5965f09419a7861c598347923c396&c_uniq_tag=WSl5vLvOJZArYMSZUI-dWg-709-oFJbTcq5j4JyZffU
https://vk.com/market/product/i5-14600kfrtx-5070-211252903-9729766;i5-14600KF/RTX 5070;158000;✅Только новые комплектующие с 2-летней гарантией на весь ПК	✅Все комплектующие можно изменить индивидуально под вас		Характеристики:		🔹Процессор: Intel Core i5-14600KF	🔹Видеокарта: NVIDIA RTX 5070 (BLACK)	🔹Материнская плата: ASRock B760 Pro RS	🔹Охлаждение: Cougar Poseidon Elite 360 ARGB	🔹Оперативная память: 32Гб ADATA XPG Lancer Blade RGB 2x16Гб 6000МГц	🔹SSD накопитель: 1000 ГБ M.2 NVMe накопитель Kingston NV3	🔹Блок питания: PHANTEKS AMP BH, 750W, 80+ Bronze White	🔹Корпус: ARDOR GAMING Crystal CC2 White		✅В стоимость включено:		1) Гарантия на весь ПК 2 года	2) Продуманный кабель-менеджмент	3) Установка Windows 11 PRO с драйверами	4) Обновление BIOS с полной настройкой	5) Четырех часовое тестирование на брак и стабильность	6) Активация операционной системы ключом	7) Надежная упаковка для транспортировки		[https://vk.com/@construct_pc_ekb-oformlenie-oplata-sborka-dostavkaetapy-zakaza|Подробная информация для клиентов]		🎮[https://vk.com/@construct_pc_ekb-testy-proizvoditelnosti-v-igrah|Тесты производительности RTX 5070 в играх]		💬 ПК не соответствует вашим требованиям? Напишите нам и соберём для вас ПК, который полностью удовлетворит ваши пожелания и бюджет!;;;Компьютеры;;;;в наличии;CONSTRUCT PC | Сборка ПК;https://vk.com/club211252903;https://sun9-18.userapi.com/impg/yIXpoAdT7uKttcDej3f0spldgqIGg7ld1cpWBg/-oQGOl20uLo.jpg?size=0x400&crop=0,0,1,1&quality=95&sign=f3449f5672d9ca7067fce85d617bc7b1&c_uniq_tag=HJ1BbEE__3RyNfTUabSyxqvDwpsMYfUkVLqeG-RM2fY
https://vk.com/market/product/i5-14600kfrtx-5070ti-211252903-11347908;i5-14600KF/RTX 5070Ti;195000;✅Только новые комплектующие с 2-летней гарантией на весь ПК	✅Все комплектующие можно изменить индивидуально под вас		Характеристики:		🔹Процессор: Intel Core i5-14600KF	🔹Видеокарта: NVIDIA RTX 5070 Ti(BLACK)	🔹Материнская плата: ASRock B760 Pro RS	🔹Охлаждение: Cougar Poseidon Elite 360 ARGB	🔹Оперативная память: 32Гб ADATA XPG Lancer Blade RGB 2x16Гб 6000МГц	🔹SSD накопитель: 1000 ГБ M.2 NVMe накопитель Kingston NV3	🔹Блок питания: 1STPLAYER NGDP, 850W, 80+ Gold	🔹Корпус: ARDOR GAMING Crystal CC2 White 		✅В стоимость включено:		1) Гарантия на весь ПК 2 года	2) Продуманный кабель-менеджмент	3) Установка Windows 11 PRO с драйверами	4) Обновление BIOS с полной настройкой	5) Четырех часовое тестирование на брак и стабильность	6) Активация операционной системы ключом	7) Надежная упаковка для транспортировки		[https://vk.com/@construct_pc_ekb-oformlenie-oplata-sborka-dostavkaetapy-zakaza|Подробная информация для клиентов]		🎮[https://vk.com/@construct_pc_ekb-testy-proizvoditelnosti-v-igrah|Тесты производительности RTX 5070Ti в играх]		💬 ПК не соответствует вашим требованиям? Напишите нам и соберём для вас ПК, который полностью удовлетворит ваши пожелания и бюджет!;;;Компьютеры;;;;в наличии;CONSTRUCT PC | Сборка ПК;https://vk.com/club211252903;https://sun9-18.userapi.com/impg/yIXpoAdT7uKttcDej3f0spldgqIGg7ld1cpWBg/EO-5LtJSVOo.jpg?size=0x400&crop=0,0,1,1&quality=95&sign=75a9cbc335d4d012edfe39e8cbb91eae&c_uniq_tag=wVNhmlPIG3g14_ZatNdmORD_Z2jglq5nfvS8QiAFR3E
